0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
73,78,"
                                    ",                                    ,"
                                    ",                                    ,13861,77,86,"
                                    ",                                    ,"
                                    ",                                    ,16428,75,81,"
                                    ",                                    ,"
                                    ",                                    ,16600,77,85,"
                                    ",                                    ,"
                                    ",                                    ,15722,88,73,"
                                    ",                                    ,"
                                    ",                                    ,15082,79,68,"
                                    ",                                    ,"
                                    ",                                    ,17152,82,70,"
                                    ",                                    ,"
                                    ",                                    ,16255,81,91,"
                                    ",                                    ,"
                                    ",                                    ,16680
